ID,Country,Year,Co2_Coal,Co2_Gas,Co2_Oil,Co2Oil_percapita,Co2Gas_percapita,Co2Coal_percapita,Coal_percapita,Oil_percapita,Gas_percapita,Nuclear_percapita,Hydro_percapita,Wind_percapita,Solar_percapita,Oil_Consumption,Gas_Consumption,Coal_Consumption
525,Hungary,2012,11455735,19571815,14344720,1.454,1.984,1.161,3077.2,7814.058,9874.27,4123.987,55.62,201.376,2.089,72.07355583,97.400,30.353
526,Hungary,2013,10165985,18365295,13845199,1.408,1.868,1.034,2702.558,7735.067,9233.421,4001.416,55.454,186.904,6.509,70.97266056,90.801,26.577
527,Hungary,2014,10185948,17067551,15190659,1.549,1.741,1.039,2679.357,8631.856,8281.099,4061.639,78.125,170.407,17.39,78.47458222,81.196,26.271
528,Hungary,2015,10517502,18190958,16531121,1.691,1.860,1.076,2784.425,9175.639,8908.441,4096.675,60.54,179.293,36.48,84.06577417,87.107,27.226
529,Hungary,2016,9769787,19324047,16571956,1.699,1.981,1.002,2615.25,9121.273,9572.675,4139.475,66.783,176.368,62.915,84.4569875,93.362,25.507
530,Hungary,2017,10031711,20438209,17473536,1.796,2.101,1.031,2679.459,9764.4,10209.812,4136.076,56.526,194.759,89.671,90.49847083,99.341,26.071
531,Hungary,2018,9437009,19805346,18555065,1.911,2.040,0.972,2540.716,10465.635,9911.85,4027.865,56.835,155.4,158.729,97.06159389,96.224,24.665
532,Hungary,2019,8180680,19825034,19373202,2.000,2.047,0.845,2257.813,10579.769,10130.01,4164.7,56.249,185.62,353.855,98.07858361,98.440,21.351
533,Iceland,2001,502106,250,2158618,7.630,0.001,1.775,4215.438,31829.917,0,0,64094.239,0,0,9.007859167,0.000,1.193
534,Iceland,2002,512880,236,2291384,8.031,0.001,1.798,4169.594,32878.256,0,0,67063.774,0,0,9.370295556,0.000,1.188
535,Iceland,2003,510264,250,2302501,7.996,0.001,1.772,4050.929,32885.269,0,0,66995.894,0,0,9.47095,0.000,1.167
536,Iceland,2004,525751,221,2404558,8.260,0.001,1.806,4200.08,34044.611,0,0,66343.972,0,0,9.906973889,0.000,1.222
537,Iceland,2005,484469,83,2314528,7.847,0.000,1.642,3954.805,34201.835,0,0,63966.937,0,0,10.08953333,0.000,1.167
538,Iceland,2006,515156,91,2445276,8.158,0.000,1.719,3981.485,34195.333,0,0,64943.946,0,0,10.25859167,0.000,1.194
539,Iceland,2007,596389,149,2686429,8.803,0.001,1.954,4189.439,33743.37,0,0,73101.236,0,0,10.29171972,0.000,1.278
540,Iceland,2008,639214,159,2919746,9.393,0.001,2.056,3572.707,30639.721,0,0,105483.481,0,0,9.528945556,0.000,1.111
541,Iceland,2009,621769,164,2903665,9.187,0.001,1.967,3252.464,27952.19,0,0,101944.147,0,0,8.832885,0.000,1.028
542,Iceland,2010,626117,133,2796392,8.729,0.000,1.955,3385.419,26435.277,0,0,102600.443,0,0,8.459281944,0.000,1.083
543,Iceland,2011,639488,161,2659563,8.222,0.001,1.977,3353.976,25835.714,0,0,100343.781,0.064,0,8.344928889,0.000,1.083
544,Iceland,2012,658973,41,2661708,8.174,0.000,2.024,3399.798,25322.174,0,0,97472.195,0,0,8.255022222,0.000,1.108
545,Iceland,2013,661003,62,2645136,8.084,0.000,2.020,3899.086,26384.031,0,0,100709.496,42.943,0,8.627571111,0.000,1.275
546,Iceland,2014,625165,148,2648371,8.060,0.001,1.903,3174.606,27425.728,0,0,99576.574,64.865,0,9.023057222,0.000,1.044
547,Iceland,2015,661181,182,2707702,8.199,0.001,2.002,3501.686,29831.654,0,0,105642.71,83.514,0,9.844438056,0.000,1.156
548,Iceland,2016,660089,80,2674681,8.051,0.000,1.987,4049.535,32646.97,0,0,102027.927,69.761,0,10.84262889,0.000,1.344
549,Iceland,2017,693221,48,2761906,8.259,0.000,2.073,3992.019,36241.788,0,0,105230.041,60.83,0,12.10506194,0.000,1.333
550,Iceland,2018,715029,32,2787776,8.279,0.000,2.124,3956.482,38129.563,0,0,101869.662,32.177,0,13.10748194,0.000,1.333
551,Iceland,2019,685027,227,2695785,7.951,0.001,2.021,3933.14,33120.322,0,0,98303.952,47.972,0,11.09807361,0.000,1.306
552,India,2001,582911931,43568933,316115271,0.294,0.041,0.542,1793.234,1191.203,236.537,48.491,184.898,5.353,0.029,1285.022191,254.277,1926.953
553,India,2002,599450101,47133696,324587833,0.297,0.043,0.548,1841.605,1248.389,242.88,48.534,171.904,5.229,0.033,1311.634285,265.544,2012.790
554,India,2003,626781581,49987952,329936696,0.297,0.045,0.564,1897.234,1259.992,255.747,44.465,169.846,6.384,0.04,1336.14656,284.269,2107.984
555,India,2004,670922109,49584753,347518127,0.308,0.044,0.594,1986.088,1272.85,271.499,50.937,241.162,12.522,0.044,1414.2178,306.691,2243.529
556,India,2005,722496537,50438624,351646194,0.306,0.044,0.630,2140.2,1275.909,299.106,41.55,228.342,14.042,0.043,1438.144101,343.256,2456.113
557,India,2006,774666367,49442016,368891165,0.317,0.042,0.665,2188.296,1319.959,307.831,40.437,258.28,21.414,0.017,1519.210413,358.772,2550.426
558,India,2007,843677275,52695648,391027790,0.331,0.045,0.713,2359.324,1397.876,328.009,40.032,275.261,26.227,0.132,1622.900579,388.103,2791.544
559,India,2008,912092836,63046601,412316303,0.343,0.053,0.760,2511.365,1444.285,333.045,33.486,253.207,31.611,0.139,1704.718984,399.877,3020.684
560,India,2009,985348666,112684767,431609933,0.354,0.093,0.809,2682.11,1498.776,403.277,36.229,229.094,35.054,0.162,1793.476789,491.081,3267.833
561,India,2010,1017375668,134244240,438373461,0.355,0.109,0.824,2736.122,1512.065,477.701,48.76,229.717,41.101,0.239,1832.569479,589.616,3378.533
562,India,2011,1091464571,136364239,458909201,0.367,0.109,0.873,2833.622,1562.442,482.176,66.79,272.983,49.646,1.714,1920.216442,602.859,3542.897
563,India,2012,1247112478,125604798,488554125,0.386,0.099,0.985,3031.933,1635.02,440.038,67.437,235.596,55.823,4.271,2036.417493,556.991,3837.758
564,India,2013,1320664418,110689227,495642138,0.387,0.086,1.031,3203.249,1626.627,382.712,66.579,263.818,59.981,6.862,2051.262198,490.193,4106.998
565,India,2014,1447722853,109467500,511166221,0.395,0.085,1.117,3478.803,1654.925,374.356,68.132,273.026,65.715,9.643,2107.812655,485.016,4509.640
566,India,2015,1487725704,106870633,554788779,0.424,0.082,1.136,3508.774,1768.346,364.896,73.968,257.354,63.22,12.679,2277.954355,478.068,4598.246
567,India,2016,1530270592,113622467,613165557,0.463,0.086,1.155,3535.147,1918.417,383.468,71.954,243.752,82.502,21.941,2498.029175,507.910,4678.424
568,India,2017,1561223559,118922003,631087430,0.471,0.089,1.166,3622.362,1968.536,401.408,69.872,253.702,98.278,40.235,2571.887377,537.355,4844.708
569,India,2018,1677771190,126201229,655190293,0.484,0.093,1.240,3810.994,2043.397,429.466,71.753,256.564,110.817,66.756,2688.035392,580.899,5163.249
570,India,2019,1677934376,128680060,674011463,0.493,0.094,1.228,3785.242,2081.303,436.769,81.844,293.3,114.738,83.846,2774.392986,592.503,5166.018
571,Indonesia,2001,64628561,61162388,149855728,0.699,0.285,0.301,906.285,3117.03,1591.899,0,150.003,0,0,675.6668139,341.346,194.332
572,Indonesia,2002,66665219,59764222,156843069,0.722,0.275,0.307,922.239,3186.95,1707.021,0,125.303,0,0,686.1836481,371.034,200.456
573,Indonesia,2003,89489682,62661728,162447104,0.737,0.284,0.406,1221.407,3187.493,1795.578,0,112.519,0,0,694.5579581,395.582,269.087
574,Indonesia,2004,82216103,61885636,173895339,0.779,0.277,0.368,1107.172,3351.652,1621.338,0,117.283,0,0,741.4641264,362.022,247.216
575,Indonesia,2005,94222089,54450704,174754480,0.772,0.241,0.416,1252.013,3281.654,1608.279,0,127.487,0,0,735.0821342,363.936,283.317
576,Indonesia,2006,111640521,57425872,152499344,0.665,0.250,0.487,1463.873,3082.946,1618.338,0,112.167,0,0,700.737025,371.114,335.692
577,Indonesia,2007,140065990,57077792,166224688,0.715,0.246,0.603,1812.445,3215.973,1490.789,0,129.01,0,0,743.1825528,346.420,421.165
578,Indonesia,2008,121844541,60313104,158303120,0.672,0.256,0.518,1555.93,3090.156,1685.765,0,129.238,0.003,0.001,743.2050644,396.947,366.375
579,Indonesia,2009,128274197,64540826,181260245,0.760,0.271,0.538,1616.406,3086.327,1764.339,0,125.157,0.04,0.001,757.8238342,421.008,385.708
580,Indonesia,2010,153076953,73730036,195674233,0.809,0.305,0.633,1898.22,3243.171,1821.399,0,188.206,0.039,0.006,805.2905478,440.476,459.054
581,Indonesia,2011,181280983,81553312,211328528,0.862,0.333,0.740,2223.823,3605.65,1743.433,0,131.298,0.05,0.008,878.1623744,427.343,545.094
582,Indonesia,2012,187171325,80062064,218777440,0.881,0.322,0.753,2481.225,3659.182,1729.559,0,132.691,0.048,0.031,923.7268311,429.712,616.465
583,Indonesia,2013,164219227,64753293,229408315,0.911,0.257,0.652,2632.668,3644.117,1767.46,0,172.063,0.001,0.056,914.2340358,445.055,662.918
584,Indonesia,2014,173584305,62415688,220592833,0.865,0.245,0.680,2056.335,3619.798,1726.265,0,151.234,0,0.068,901.6791444,440.418,524.628
585,Indonesia,2015,197815239,94252054,219406061,0.849,0.365,0.766,2302.054,3295.416,1770.844,0,134.53,0.036,0.052,847.6101869,457.556,594.811
586,Indonesia,2016,206327890,91185376,219142417,0.838,0.349,0.789,2371.99,3283.69,1706.358,0,179.574,0.055,0.203,823.0122672,446.308,620.408
587,Indonesia,2017,221093265,84338537,226619971,0.856,0.319,0.835,2512.012,3414.521,1632.919,0,176.009,0,0.274,875.0539322,432.153,664.806
588,Indonesia,2018,262222125,84147424,222595328,0.832,0.314,0.980,2945.694,3507.171,1663.558,0,156.246,1.745,0.186,894.7212108,445.286,788.476
589,Indonesia,2019,315400701,82997885,218689956,0.808,0.307,1.166,3496.236,3474.374,1619.113,0,155.482,1.72,0.582,879.0235792,439.203,948.379
590,Iran,2001,4140320,127653760,227461120,3.423,1.921,0.062,223.66,12297.394,10012.605,0,171.194,1.4,0,799.7440153,665.327,14.862
591,Iran,2002,4664272,143815664,217923728,3.239,2.137,0.069,209.282,12217.769,11625.234,0,326.498,1.235,0,806.6087094,782.203,14.082
592,Iran,2003,5188224,158468000,210789920,3.094,2.326,0.076,223.965,12212.607,11784.097,0,383.441,1.104,0,810.2834903,802.767,15.257
593,Iran,2004,4994073,178899941,221593221,3.214,2.595,0.072,231.632,12428.356,13524.981,0,468.488,1.818,0,848.9063411,932.560,15.971
594,Iran,2005,6085952,200162232,222824251,3.194,2.869,0.087,259.493,13524.392,13911.152,0,557.084,2.734,0,910.154455,970.469,18.103
595,Iran,2006,5983269,221538490,233358468,3.308,3.140,0.085,247.662,14580.338,14993.138,0,701.209,4.747,0.004,991.9343817,1057.840,17.474
596,Iran,2007,6576927,236520213,225180052,3.157,3.316,0.092,255.347,14768.483,16618.863,0,668.718,5.247,0.004,999.0738408,1185.522,18.215
597,Iran,2008,5858696,246874968,233944801,3.244,3.423,0.081,189.126,15289.18,17441.08,0,272.244,7.167,0.007,1029.705906,1257.867,13.640
598,Iran,2009,4393165,261065372,232918340,3.194,3.580,0.060,216.511,14976.968,18483.993,0,241.858,8.137,0.011,999.9655864,1347.944,15.789
599,Iran,2010,5448333,277220124,227532939,3.085,3.758,0.074,202.719,13500.991,19574.789,0,362.386,7.384,0.025,935.5077475,1443.894,14.953
600,Iran,2011,5312800,293262896,223694528,2.997,3.929,0.071,222.407,13621.446,20525.589,3.858,370.968,7.413,0.024,953.7341892,1531.926,16.599
601,Iran,2012,4129328,292273616,245121600,3.245,3.869,0.055,172.99,13752.862,20194.024,50.389,426.293,6.966,0.024,982.9475572,1525.455,13.068
602,Iran,2013,4118336,294933680,246587200,3.224,3.856,0.054,218.168,14806.56,20113.833,144.687,489.54,7.073,0.023,1047.60548,1538.345,16.686
603,Iran,2014,3590720,335006848,241032576,3.112,4.325,0.046,245.412,13613.434,22384.153,136.007,476.485,6.495,0.023,971.9038508,1734.009,19.011
604,Iran,2015,4301511,356768930,218897077,2.789,4.545,0.055,231.253,11938.087,23444.381,114.318,427.106,7.806,0.048,857.5765125,1840.195,18.152
605,Iran,2016,3451488,380704256,189703600,2.384,4.785,0.043,221.092,12083.883,24674.376,204.624,487.446,8.354,0.158,853.4729942,1963.190,17.591
606,Iran,2017,4708216,399502188,212924938,2.639,4.952,0.058,237.288,12004.613,25920.843,215.609,534.001,9.491,2.659,868.3276197,2049.577,19.154
607,Iran,2018,4920777,409098695,213821147,2.614,5.001,0.060,188.239,12017.682,27400.582,209.203,346.114,10.132,4.047,908.3484611,2196.116,19.886
608,Iran,2019,5113991,416238395,230895552,2.785,5.020,0.062,173.302,13138.285,26969.934,191.453,864.98,10.672,5.099,980.8884694,2234.455,20.667
628,Ireland,2001,11659160,8601798,24843060,6.466,2.239,3.035,8292.881,27696.195,10870.214,0,428.112,239.958,0,106.4086947,41.763,31.861
629,Ireland,2002,11314750,8632931,23795799,6.089,2.209,2.895,7837.781,26697.441,10969.349,0,639.879,272.278,0,104.3335153,42.868,30.630
630,Ireland,2003,10842907,8839976,23271182,5.847,2.221,2.724,7449.927,25532.452,10692.011,0,409.339,310.825,0,101.6190778,42.554,29.651
631,Ireland,2004,10206544,8756601,24454793,6.026,2.158,2.515,6826.637,25946.166,10469.301,0,420.26,437.016,0,105.2894561,42.484,27.702
632,Ireland,2005,11160260,8400435,25775533,6.224,2.029,2.695,7434.106,26763.53,9765.164,0,410.048,722.395,0,110.8276906,40.438,30.785
633,Ireland,2006,10020683,9429391,25360259,5.995,2.229,2.369,6564.042,26158.822,10849.361,0,457.564,1024.918,0,110.6778889,45.904,27.772
634,Ireland,2007,9670674,10208199,24827595,5.741,2.361,2.236,6270.793,25958.88,11522.449,0,409.386,1202.974,0,112.2720683,49.835,27.121
635,Ireland,2008,9643891,10771905,24387029,5.523,2.439,2.184,6009.892,24261.979,11822.263,0,578.835,1440.894,0,107.1408156,52.207,26.540
636,Ireland,2009,8604719,10382127,21400767,4.762,2.310,1.915,5161.706,21009.012,11024.576,0,526.287,1725.092,0.248,94.43543556,49.555,23.202
637,Ireland,2010,8426884,11365219,20274756,4.452,2.496,1.850,5071.849,19728.295,12005.418,0,343.086,1611.805,0.273,89.84258528,54.673,23.097
638,Ireland,2011,8353968,9850020,18365299,4.000,2.146,1.820,4937.244,18150.406,10474.861,0,398.901,2472.986,0.306,83.39908917,48.090,22.667
639,Ireland,2012,9651910,9523164,17445481,3.786,2.067,2.095,5706.478,17259.403,10178.692,0,448.493,2242.163,0.361,79.04854139,46.903,26.295
640,Ireland,2013,8804958,9066713,17602653,3.814,1.964,1.908,5156.013,17316.994,9679.78,0,332.58,2519.929,0.388,79.29511194,44.672,23.795
641,Ireland,2014,8686915,8795856,17384669,3.757,1.901,1.878,5054.668,17141.434,9354.383,0,389.769,2827.612,0.52,78.4396375,43.283,23.388
642,Ireland,2015,9332179,8888227,18235451,3.920,1.911,2.006,5482.678,17796.672,9407.508,0,438.57,3575.048,0.879,82.39321139,43.764,25.505
643,Ireland,2016,9008271,9910448,18833715,4.011,2.111,1.918,5218.149,18386.961,10478.401,0,364.702,3292.903,2.861,86.14890694,49.207,24.504
644,Ireland,2017,7935111,10151617,18669329,3.928,2.136,1.669,4389.753,18055.274,10559.404,0,363.772,3915.815,5.681,85.57258,50.189,20.864
645,Ireland,2018,6472781,10598650,19567913,4.061,2.200,1.343,3404.246,18505.298,10812.499,0,357.974,4455.929,8.59,88.95762417,52.105,16.405
646,Ireland,2019,4520329,10836475,19516667,3.997,2.220,0.926,2284.672,18316.188,10888.752,0,449.687,4915.382,12.622,87.97159417,53.159,11.741
647,Israel,2001,30583408,18320,30601728,5.049,0.003,5.046,13853.96,24500.658,15.836,0,4.553,4.553,0,148.4983667,0.096,83.969
648,Israel,2002,29257040,14656,28209136,4.573,0.002,4.742,14388.16,23834.322,13.889,0,9.334,4.889,0,147.0338178,0.086,88.760
649,Israel,2003,29726032,14656,30788592,4.904,0.002,4.735,14652.454,23950.807,12.395,0,13.453,5.207,0,150.363045,0.078,91.988
650,Israel,2004,30042921,2179944,24510627,3.832,0.341,4.697,14518.315,22059.394,1781.188,0,11.849,4.655,0,141.1138328,11.394,92.874
651,Israel,2005,27822609,3004285,23539671,3.605,0.460,4.261,14142.615,22255.496,2405.118,0,11.536,4.532,0,145.3060172,15.703,92.337
652,Israel,2006,29921995,4254156,25708146,3.848,0.637,4.479,13663.703,20944.091,3281.959,0,6.001,4.001,0,139.9273614,21.927,91.287
653,Israel,2007,30308608,5089296,25131376,3.670,0.743,4.427,13635.126,21542.358,3831.681,0,5.431,3.879,0,147.5004039,26.236,93.360
654,Israel,2008,29584738,7016940,29207326,4.160,0.999,4.214,13085.012,20415.587,5141.401,0,6.016,3.384,0,143.337725,36.098,91.870
655,Israel,2009,27087952,7822640,27135584,3.774,1.088,3.767,12512.63,18031.013,5566.555,0,8.757,3.284,8.757,129.64288,40.024,89.966
656,Israel,2010,28069904,10079664,28113872,3.827,1.372,3.821,12240.653,18238.677,6960.324,0,11.003,2.839,24.846,133.9812131,51.131,89.920
657,Israel,2011,29000560,9343200,28000288,3.740,1.248,3.873,12321.626,18890.874,6343.267,0,10.038,2.423,66.457,141.4358625,47.492,92.252
658,Israel,2012,32575026,4814260,35143364,4.615,0.632,4.278,13456.211,21839.565,3206.339,0,11.162,2.029,124.814,166.3081517,24.416,102.469
659,Israel,2013,26715770,11293102,22952625,2.967,1.460,3.454,10658.261,15915.569,8578.514,0,9.169,1.986,163.544,123.1068294,66.355,82.442
660,Israel,2014,25305117,12473012,20281469,2.582,1.588,3.222,9754.557,14929.257,9228.776,0,4.115,1.912,272.313,117.2542894,72.483,76.612
661,Israel,2015,25088861,13784766,21868019,2.741,1.728,3.145,9404.267,15631.994,10093.484,0,7.769,2.125,367.891,124.7119456,80.526,75.027
662,Israel,2016,20833504,15689248,22713136,2.801,1.935,2.569,7907.39,15701.926,11406.409,0,5.389,14.273,473.032,127.3268158,92.495,64.121
663,Israel,2017,18834126,16690553,21366106,2.592,2.025,2.285,7058.816,16970.845,12001.28,0,5.403,14.309,458.091,139.9075344,98.938,58.193
664,Israel,2018,18129472,18074512,22566576,2.692,2.157,2.163,6535.601,16377.118,12554.204,0,6.857,19.109,466.654,137.2728972,105.229,54.781
665,Israel,2019,19161177,18502116,22954799,2.694,2.172,2.249,6828.577,16390.959,12644.54,0,6.722,18.733,790.455,139.6344647,107.719,57.899
666,Italy,2001,59024471,135107278,251792729,4.427,2.376,1.038,2719.941,19458.006,11967.407,0,2271.408,57.209,0.922,1102.603359,680.646,154.697
667,Italy,2002,60015667,135864587,257677047,4.506,2.376,1.050,2792.41,19359.779,11822.206,0,1894.945,67.322,1.007,1106.427704,676.029,159.678
668,Italy,2003,65125831,149024212,255950463,4.446,2.589,1.131,2993.124,19072.213,12947.666,0,1735.47,69.002,1.136,1095.877169,745.332,172.299
669,Italy,2004,72217312,154661741,248802139,4.294,2.669,1.246,3330.794,18414.563,13346.774,0,1977.796,86.282,1.355,1072.420091,773.418,193.013
670,Italy,2005,71264929,165659608,239416362,4.108,2.842,1.223,3286.383,17723.777,14201.818,0,1664.62,108.138,1.431,1039.466648,827.695,191.534
671,Italy,2006,70786907,162584730,237474352,4.056,2.777,1.209,3312.29,17630.065,13846.034,0,1689.073,135.65,1.598,1038.17728,810.588,193.911
672,Italy,2007,70675246,163512323,230017538,3.915,2.783,1.203,3231.574,17027.138,13865.356,0,1483.709,182.395,1.763,1005.711924,814.561,189.848
673,Italy,2008,68138769,167141924,219441404,3.724,2.837,1.156,3117.699,16124.704,13721.798,0,1864.744,217.777,8.647,946.6116378,808.515,183.701
674,Italy,2009,52387805,154034299,198742000,3.363,2.606,0.886,2433.316,14930.351,12573.617,0,2181.023,290.415,30.049,875.9915681,743.176,143.823
675,Italy,2010,58218054,164346876,193786411,3.267,2.770,0.981,2680.618,14435.104,13341.755,0,2246.618,401.088,83.756,853.3911953,791.499,159.028
676,Italy,2011,65439039,153000385,186434054,3.129,2.568,1.098,2991.662,13850.102,12454.67,0,1992.796,428.645,469.494,828.88064,742.161,178.270
677,Italy,2012,66958995,147713829,172402170,2.879,2.467,1.118,3051.712,12879.625,11916.806,0,1801.298,576.721,811.356,772.2137033,713.566,182.733
678,Italy,2013,57781948,137700968,159320478,2.648,2.289,0.960,2616.106,11722.538,11092.539,0,2245.654,633.901,918.644,706.48038,667.404,157.403
679,Italy,2014,55837154,121589383,158004379,2.616,2.013,0.924,2540.102,11056.866,9761.9,0,2466.345,639.421,939.709,671.2790061,589.716,153.447
680,Italy,2015,53062916,132756286,161657191,2.669,2.192,0.876,2367.123,11475.34,10616.968,0,1841.857,619.888,958.076,710.4441336,643.154,143.395
681,Italy,2016,48558932,140758073,155909729,2.570,2.320,0.801,2105.607,11549.053,11134.611,0,1683.362,733.288,916.337,704.7899103,675.458,127.732
682,Italy,2017,42039754,148751452,148862416,2.454,2.452,0.693,1844.349,11625.689,11797.286,0,1416.289,731.034,1004.455,713.6949006,715.788,111.904
683,Italy,2018,39424353,143664632,152699203,2.519,2.370,0.650,1692.434,11922.561,11416.388,0,1929.62,726.277,928.684,730.3281447,692.141,102.567
684,Italy,2019,30657962,146422385,148968763,2.460,2.418,0.506,1366.866,11417.887,11691.275,0,1846.017,820.485,994.822,709.0520222,707.906,77.534
685,Japan,2001,381113117,169623171,654633452,5.126,1.328,2.984,8903.923,23480.725,6086.134,6926.432,1761.914,5.445,10.799,3073.678261,777.284,1137.155
686,Japan,2002,398258418,173418885,665588384,5.204,1.356,3.114,9444.685,23071.008,5946.072,6737.483,1728.008,8.854,14.892,3052.656956,760.460,1207.908
